"Los Angeles, CA : <font color=RED><strong>Echo</strong></font> <font color=RED><strong>Park</strong></font> Pub., c1999"	"http://suncat.csun.edu/record=b1772613~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Encyclopedia+of+California's+Catholic+Heritage)+and+a:(Weber)
		
"Toronto : Multicultural History Society of Ontario, 1978"	"http://suncat.csun.edu/record=b1860496~S9"" id=""recordnum""></a></div>"	nomatch
		
"Toronto : Multicultural History Society of Ontario, 1978"	"http://suncat.csun.edu/record=b1860496~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Tujunga, Calif. : Zinnia Press, c2005"	"http://suncat.csun.edu/record=b1916376~S9"" id=""recordnum""></a></div>"	nomatch
		
"xi, 388 p. : ill. ; 24 cm"	"http://suncat.csun.edu/record=b1640468~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Calif. : Ward Ritchie Press, 1973"	"http://suncat.csun.edu/record=b1639828~S9"" id=""recordnum""></a></div>"	nomatch
		
"Pasadena, Calif. : W. Ritchie Press, c1974"	"http://suncat.csun.edu/record=b1231571~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles, Ward Ritchie Press [1973"	"http://suncat.csun.edu/record=b1165901~S9"" id=""recordnum""></a></div>"	nomatch
		
"Pasadena, Calif. : Ward Ritchie Press, c1976"	"http://suncat.csun.edu/record=b1287988~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(L.A.+El+Pueblo+Grande)+and+a:(Weaver)
nopub	nolink	nomatch
		
"xii, 253 p. ; 21 cm"	"http://suncat.csun.edu/record=b1279740~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York, Harper &amp; Row [1973"	"http://suncat.csun.edu/record=b1152734~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Decoration+of+the+California+Missions)+and+a:(Neuerburg)
		
"xliv, 264 p. : ill., maps., facsims. ; 26 cm"	"http://suncat.csun.edu/record=b1896024~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Knopf, 2004"	"http://suncat.csun.edu/record=b1890022~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New York : Knopf, 2006"	"http://suncat.csun.edu/record=b1983174~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Knopf, 2006"	"http://suncat.csun.edu/record=b1983138~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Musical+Metropolis+Los+Angeles+and+the+Creation+of+a+Music+Culture,+1880-1940)+and+a:(Marcus)"
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"San Francisco : Jossey-Bass, c1992"	"http://suncat.csun.edu/record=b1651092~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Houston, Tex. : Arte Público Press, 1997"	"http://suncat.csun.edu/record=b1759257~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Conflicts+of+Interest+The+Letters+of+Maria+Amparo+Ruiz+de+Burton)+and+a:(Ruiz+de+Burton)
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York : New Press, 1992"	"http://suncat.csun.edu/record=b1650889~S9"" id=""recordnum""></a></div>"	nomatch
		
119 p. : chiefly ill. ; 25 x 26 cm	"http://suncat.csun.edu/record=b1701875~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"xi, 330 p. ; 23 cm"	"http://suncat.csun.edu/record=b1683591~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Internet+for+Dummies)+and+a:(Levine)
nopub	nolink	nomatch
		
"New York : Monacelli Press, 2005"	"http://suncat.csun.edu/record=b2640250~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"xxxvii, 470 p. : ill., 1 map ; 24 cm"	"http://suncat.csun.edu/record=b2041720~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Los Angeles, Calif. : Living Planet Press ; Emeryville, Calif. : Distributed by Publishers Group West, c1991"	"http://suncat.csun.edu/record=b2325578~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Ethnic+Dimension+in+American+History)+and+a:(Olson)
		
"Sabastopol, CA : Grizzly Bear Pub. Co., c1996"	"http://suncat.csun.edu/record=b1743983~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Brooklyn : LEGAS, Jan. 1994"	"http://suncat.csun.edu/record=b3128370~S9"" id=""recordnum""></a></div>"	nomatch
		
"[<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Calif.] : <font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font> <font color=RED><strong>Times</strong></font>, c1996"	"http://suncat.csun.edu/record=b1806346~S9"" id=""recordnum""></a></div>"	nomatch
		
"[Los Angeles] : Los Angeles Times, c1998"	"http://suncat.csun.edu/record=b1762640~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles, CA : Los Angeles Times Books, c2001"	"http://suncat.csun.edu/record=b1804294~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Museum+Companion+to+Los+Angeles)+and+a:(Stanic)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"xxi, 506 p. : ill. (some col.), maps ; 23 cm"	"http://suncat.csun.edu/record=b1815597~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York : Grove Press, c2007"	"http://suncat.csun.edu/record=b2644002~S9"" id=""recordnum""></a></div>"	nomatch
		
"xxxvii, 470 p. : ill., 1 map ; 24 cm"	"http://suncat.csun.edu/record=b2041720~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Roget's+Thesaurus+for+Home,+School,+and+Office)+and+a:(*)"
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+California+Missions)+and+a:(Weber)
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"<font color=RED><strong>New</strong></font> <font color=RED><strong>York</strong></font> : Knopf : distributed by Random House, 1978"	"http://suncat.csun.edu/record=b1330425~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Knopf : distributed by Random House, 1976"	"http://suncat.csun.edu/record=b1264019~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Decline+of+the+Californios)+and+a:(Pitt)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"El Paso, Tex. : Texas Western Press, University of Texas at El Paso, c1986"	"http://suncat.csun.edu/record=b1637470~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Glendale, Calif. : La Siesta Press, 1973"	"http://suncat.csun.edu/record=b1268231~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Glendale, Calif. : La Siesta Press, 1980"	"http://suncat.csun.edu/record=b1401828~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
152 p. : ill. (some col.) ; 29 cm	"http://suncat.csun.edu/record=b1712248~S9"" id=""recordnum""></a></div>"	nomatch
		
"San Marino, Calif. : L'Italo-Americano, 2009"	"http://suncat.csun.edu/record=b2502153~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Freedom+from+Fear+The+American+People+in+Depression+and+War,+1929-1945)+and+a:(Kennedy)"
		
"Oxford ; New York : Oxford University Press, 2009"	"http://suncat.csun.edu/record=b2502505~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(New+Oxford+American+Dictionary)+and+a:(*)
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(White+on+Arrival+Italians,+Race,+Color,+and+Power+in+Chicago,+1890-1945)+and+a:(Guglielmo)"
nopub	nolink	nomatch
		
"New York : Palgrave Macmillan, 2011"	"http://suncat.csun.edu/record=b2714666~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York : Little, Brown and Company, 2014"	"http://suncat.csun.edu/record=b3218460~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New York : W.W. Norton, c2011"	"http://suncat.csun.edu/record=b2707921~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Berkeley : University  California Press, c2009"	"http://suncat.csun.edu/record=b2631104~S9"" id=""recordnum""></a></div>"	nomatch
		
"Berkeley : University of California Press, c2008"	"http://suncat.csun.edu/record=b2991440~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New York : Viking, 2007"	"http://suncat.csun.edu/record=b2121595~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Viking, 2011"	"http://suncat.csun.edu/record=b2705137~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New  York : Broadway Books, c2011"	"http://suncat.csun.edu/record=b2714683~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Home+A+Memoir+of+My+Early+Years)+and+a:(Andrews)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"xiv, 447 p. ; 23 cm"	"http://suncat.csun.edu/record=b1786018~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York : Alfred A. Knopf, 2009"	"http://suncat.csun.edu/record=b2466757~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Unbroken+A+World+War+II+Story+of+Survival,+Resilience,+and+Redemption)+and+a:(Hillenbrand)"
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York, NY : Scribner, 2011"	"http://suncat.csun.edu/record=b2868521~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Los Angeles, Tinnon-Brown [1970"	"http://suncat.csun.edu/record=b1017161~S9"" id=""recordnum""></a></div>"	nomatch
		
46 p. : ill. (some col.) ; 28 cm	"http://suncat.csun.edu/record=b1906776~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Austin, Tex. : Dorothy Sloan--Rare Books, 1994"	"http://suncat.csun.edu/record=b2384872~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
30 p. ; 22 cm	"http://suncat.csun.edu/record=b1454615~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Santa+Barbara)+and+a:(*)
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"<font color=RED><strong>Pasadena</strong></font> [Calif.] : Printed by Cole-Holmquist Press, c1952"	"http://suncat.csun.edu/record=b3235213~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
Rev. ed	"http://suncat.csun.edu/record=b1510034~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
23 pictures : b&amp;w; ; 22 x 18 cm	"http://suncat.csun.edu/record=b1770949~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Holy+Bible)+and+a:(*)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
[<font color=RED><strong>Orange</strong></font>] 1969	"http://suncat.csun.edu/record=b1006488~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Insider)+and+a:(*)
nopub	nolink	nomatch
		
"Fort Worth, TX : National <font color=RED><strong>Archives</strong></font> and <font color=RED><strong>Records</strong></font> Administration, 1991"	"http://suncat.csun.edu/record=b1637320~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Women+in+the+City)+and+a:(*)
nopub	nolink	nomatch
		
"x, 202 p. : charts ; 28 cm"	"http://suncat.csun.edu/record=b2868099~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Stories+of+the+Heart)+and+a:(*)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"84 p. : ill., maps ; 22 cm"	"http://suncat.csun.edu/record=b1855974~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:((2+copies))+and+a:(*)
		
56 p. : ill. (some col.) ; 21 cm	"http://suncat.csun.edu/record=b1460271~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Maplewood, N.J. : Hammond Incorporated, c1994"	"http://suncat.csun.edu/record=b1725797~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"84 p. : ill., maps ; 22 cm"	"http://suncat.csun.edu/record=b1855974~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
1st ed	"http://suncat.csun.edu/record=b1856961~S9"" id=""recordnum""></a></div>"	nomatch
		
[40 p.] : ill. ; 21 cm	"http://suncat.csun.edu/record=b1794106~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Calif. : <font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font> Dept. of Water and Power, [1977?"	"http://suncat.csun.edu/record=b1769849~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Northridge, Calif. : Windsor Publications, 1988"	"http://suncat.csun.edu/record=b1584657~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Garden City, N.Y., Doubleday, 1966"	"http://suncat.csun.edu/record=b1091990~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Nature+of+Prejudice)+and+a:(Allport)
nopub	nolink	nomatch
		
210 p. ; 23 cm	"http://suncat.csun.edu/record=b1338114~S9"" id=""recordnum""></a></div>"	nomatch
		
"[S.l.] : Calif. State Society, Daughters of the American Revolution, c1966"	"http://suncat.csun.edu/record=b1908298~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York, Scribner [1962"	"http://suncat.csun.edu/record=b1046278~S9"" id=""recordnum""></a></div>"	nomatch
		
"Boston, New York, Houghton Mifflin Company [1912"	"http://suncat.csun.edu/record=b1227230~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Los Angeles : <font color=RED><strong>The</strong></font> <font color=RED><strong>Society</strong></font>, 1991"	"http://suncat.csun.edu/record=b2360797~S9"" id=""recordnum""></a></div>"	nomatch
		
"[<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Calif.] : Historical Society of Southern California, [1996?"	"http://suncat.csun.edu/record=b2361372~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Rockville, Md. : National Institute of Mental Health ; Washington : for sale by the Supt. of Docs., U.S. Govt. Print. Off., 1975"	"http://suncat.csun.edu/record=b1271060~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(California,+An+Intimate+History)+and+a:(Atherton)"
		
"Indianapolis, New York, The Bobbs-Merrill company [1946"	"http://suncat.csun.edu/record=b1237562~S9"" id=""recordnum""></a></div>"	nomatch
		
"84 p. : ill., maps ; 22 cm"	"http://suncat.csun.edu/record=b1855974~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Dictionary+of+Musical+Terms)+and+a:(Baker)
nopub	nolink	nomatch
		
"xxi, 1415 p. illus. 24 cm"	"http://suncat.csun.edu/record=b1213998~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York, Cincinnati, American Book Company [c1908"	"http://suncat.csun.edu/record=b1315020~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Los+Angeles+The+Architecture+of+Four+Ecologies)+and+a:(Banham)
nopub	nolink	nomatch
		
"Los Angeles, Calif. : [Historical Society of Southern <font color=RED><strong>California</strong></font>], 2002"	"http://suncat.csun.edu/record=b1863637~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles, Calif. : [Historical Society of Southern <font color=RED><strong>California</strong></font>], 2002"	"http://suncat.csun.edu/record=b1863637~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Garden City, N. Y.: Doubleday &amp; Company, c1951"	"http://suncat.csun.edu/record=b1092776~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Los Angeles : W. Kramer, 1978"	"http://suncat.csun.edu/record=b1345579~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
452 p. : ill. ; 24 cm	"http://suncat.csun.edu/record=b1285855~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York, Duell, Sloan and Pearce [1963"	"http://suncat.csun.edu/record=b1236254~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Adobe+Days)+and+a:(Bixby-Smith)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Stanford, Calif., Stanford University Press, 1950"	"http://suncat.csun.edu/record=b1275770~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Up+and+Down+California+The+Journal+of+William+H.+Brewer)+and+a:(Brewer)
		
"Washington, D.C. : Smithsonian Institution Press : For sale by Supt. of Docs., U.S. G.P.O., 1983"	"http://suncat.csun.edu/record=b1419657~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Los Angeles : William Andrews Clark Memorial Library, 1981"	"http://suncat.csun.edu/record=b1709284~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Los Angeles, Ecumenical Foundation  America, 1972"	"http://suncat.csun.edu/record=b1107787~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York, N.Y. : Foreign Policy Association, 1989"	"http://suncat.csun.edu/record=b1588373~S9"" id=""recordnum""></a></div>"	nomatch
		
"<font color=RED><strong>New</strong></font> York, Morrow, 1950"	"http://suncat.csun.edu/record=b1253638~S9"" id=""recordnum""></a></div>"	nomatch
		
"Garden City, N.Y.: Doubleday &amp; Company, c1949"	"http://suncat.csun.edu/record=b1125002~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Archival+and+Manuscript+Repositories+in+California)+and+a:(*)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Above+Los+Angeles)+and+a:(Cameron)
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font> : Tribune Press, c1924"	"http://suncat.csun.edu/record=b1541976~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Glendale, Calif., La Siesta Press, 1964"	"http://suncat.csun.edu/record=b1226843~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Los+Angeles+City+of+Dreams)+and+a:(Carr)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Woman+Suffrage+and+Politics+The+Inner+Story+of+the+Suffrage+Movement)+and+a:(Catt)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(California)+and+a:(Caughey)
nopub	nolink	nomatch
		
"New York, <font color=RED><strong>The</strong></font> Macmillan company, 1921"	"http://suncat.csun.edu/record=b1364829~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York, Harper &amp; Row [1967"	"http://suncat.csun.edu/record=b1124897~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
[1st ed.	"http://suncat.csun.edu/record=b1144936~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Pasadena, Calif. (150 N. Orange Grove Blvd., Pasadena 91103) : <font color=RED><strong>Avery</strong></font> <font color=RED><strong>International</strong></font> Corp., 1988"	"http://suncat.csun.edu/record=b1749219~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Civilisation+A+Personal+View)+and+a:(Clark)
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(The+Cattle+on+a+Thousand+Hills+Southern+California,+1850-1880)+and+a:(Cleland)"
nopub	nolink	nomatch
		
"New York, A.A. Knopf, 1946"	"http://suncat.csun.edu/record=b1296284~S9"" id=""recordnum""></a></div>"	nomatch
		
"San Marino, Calif., Huntington Library, 1965"	"http://suncat.csun.edu/record=b1184506~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Berkeley, Calif. (2911 Russell St., Berkeley 94705) : Western Jewish History Center, Judah L. Magnes Memorial Museum, 1980"	"http://suncat.csun.edu/record=b1389416~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Month+by+Month+in+a+Waterwise+Garden)+and+a:(Connelly)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Romance+of+the+Ranchos)+and+a:(Conner)
nopub	nolink	nomatch
		
"Seal Beach, CA : CSU Chancellor's Office, c1995"	"http://suncat.csun.edu/record=b1697333~S9"" id=""recordnum""></a></div>"	nomatch
		
"Seal Beach, CA : California State <font color=RED><strong>University</strong></font>, 1997"	"http://suncat.csun.edu/record=b1716448~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"La Jolla, Calif. (Q-060, La Jolla 92093) : Center for U.S.-<font color=RED><strong>Mexican</strong></font> Studies, University  <font color=RED><strong>California</strong></font>, San Diego, 1982"	"http://suncat.csun.edu/record=b1437388~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Published for <font color=RED><strong>the</strong></font> Historical Society  Southern California, 1971"	"http://suncat.csun.edu/record=b1149940~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Ranchos+of+California)+and+a:(Cowan)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Historic-Cultural+Monuments)+and+a:(*)
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"[Berkeley, Calif.] Friends  the Bancroft Library, 1963"	"http://suncat.csun.edu/record=b1246752~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Destruction+of+California)+and+a:(Dasmann)
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Let's+Cook+It+Right)+and+a:(Davis)
